,timestep,samples,flow,density,velocity
1020,1200,200,1839.7079999999999,46.55,39.422484
1021,1500,300,1821.6144,46.55,39.034656000000005
1022,1800,300,1807.3583999999998,46.55,38.729286
1023,2100,300,1768.5575999999999,46.55,37.897794000000005
1024,2400,300,1797.804,46.55,38.524518
1025,2700,300,1814.6303999999998,46.55,38.885076000000005
1026,3000,300,1816.344,46.55,38.921796
1027,3300,300,1806.2136,46.55,38.704662000000006
1028,3600,300,1811.2392000000002,46.55,38.812391999999996
1029,3900,300,1842.4008,46.55,39.48010200000001
1030,4200,300,1849.3919999999998,46.55,39.629898000000004
1031,4500,300,1846.9152000000001,46.55,39.576924000000005
1032,4800,300,1819.152,46.55,38.982006
1033,5100,300,1855.9368000000002,46.55,39.77019
1034,5400,300,1850.2848,46.55,39.649068
1035,5700,300,1842.2784,46.55,39.47751
1036,6000,300,1829.5848000000003,46.55,39.205512
1037,6300,300,1837.3247999999999,46.55,39.371292000000004
1038,6600,300,1829.5848000000003,46.55,39.20545800000001
1039,6900,300,1862.4816,46.55,39.910428
1040,7200,300,1871.5895999999998,46.55,40.10553
1041,7500,300,1837.4472,46.55,39.374046
1042,7800,300,1842.0048,46.55,39.471678
1043,8100,300,1823.0615999999998,46.55,39.06576
1044,8400,300,1837.4832,46.55,39.374694000000005
1045,8700,300,1815.5375999999999,46.55,38.904462
1046,9000,300,1857.0311999999997,46.55,39.79368
1047,9300,300,1841.6087999999997,46.55,39.463146
1048,9600,300,1857.2327999999998,46.55,39.797892000000004
1049,9900,300,1834.704,46.55,39.31524
1050,1200,200,1778.8608000000002,47.879999999999995,37.059606
1051,1500,300,1776.3912000000003,47.879999999999995,37.008144
1052,1800,300,1735.5240000000001,47.879999999999995,36.156618
1053,2100,300,1764.6336000000001,47.879999999999995,36.763092
1054,2400,300,1760.4288,47.879999999999995,36.675612
1055,2700,300,1770.8544,47.879999999999995,36.892746
1056,3000,300,1785.2112,47.879999999999995,37.191852000000004
1057,3300,300,1795.7664000000002,47.879999999999995,37.411739999999995
1058,3600,300,1806.1127999999999,47.879999999999995,37.627308000000006
1059,3900,300,1791.2879999999998,47.879999999999995,37.318374000000006
1060,4200,300,1785.924,47.879999999999995,37.206648
1061,4500,300,1785.9168000000002,47.879999999999995,37.206594
1062,4800,300,1815.5591999999997,47.879999999999995,37.82403000000001
1063,5100,300,1802.8224,47.879999999999995,37.558673999999996
1064,5400,300,1779.0911999999998,47.879999999999995,37.064412000000004
1065,5700,300,1792.9008,47.879999999999995,37.352124
1066,6000,300,1787.4144000000001,47.879999999999995,37.23775200000001
1067,6300,300,1805.616,47.879999999999995,37.616994
1068,6600,300,1813.8383999999999,47.879999999999995,37.788174
1069,6900,300,1810.2024000000001,47.879999999999995,37.71252
1070,7200,300,1816.3080000000002,47.879999999999995,37.839690000000004
1071,7500,300,1814.2704000000003,47.879999999999995,37.7973
1072,7800,300,1827.5616,47.879999999999995,38.074211999999996
1073,8100,300,1835.64,47.879999999999995,38.24253
1074,8400,300,1816.0343999999998,47.879999999999995,37.83402
1075,8700,300,1840.1832,47.879999999999995,38.337138
1076,9000,300,1821.7512,47.879999999999995,37.953144
1077,9300,300,1826.4887999999999,47.879999999999995,38.051856
1078,9600,300,1809.7416,47.879999999999995,37.702962
1079,9900,300,1817.7120000000002,47.879999999999995,37.868958
1080,1200,200,1738.6416,49.21,35.242722
1081,1500,300,1749.06,49.21,35.453753999999996
1082,1800,300,1739.7648,49.21,35.265402
1083,2100,300,1749.4127999999998,49.21,35.46099
1084,2400,300,1717.9992,49.21,34.824276000000005
1085,2700,300,1751.4143999999997,49.21,35.501490000000004
1086,3000,300,1738.4616,49.21,35.238996
1087,3300,300,1766.8296000000003,49.21,35.813988
1088,3600,300,1749.2976,49.21,35.45856
1089,3900,300,1752.5015999999998,49.21,35.523630000000004
1090,4200,300,1763.136,49.21,35.739198
1091,4500,300,1739.736,49.21,35.264808
1092,4800,300,1756.5192000000002,49.21,35.604954
1093,5100,300,1757.3328,49.21,35.621532
1094,5400,300,1765.4328,49.21,35.785692
1095,5700,300,1772.4744,49.21,35.928467999999995
1096,6000,300,1785.888,49.21,36.200304
1097,6300,300,1762.272,49.21,35.721648
1098,6600,300,1789.4232,49.21,36.271962
1099,6900,300,1777.248,49.21,36.025127999999995
1100,7200,300,1777.0031999999999,49.21,36.020214
1101,7500,300,1751.4864,49.21,35.503056
1102,7800,300,1777.3272000000002,49.21,36.026748
1103,8100,300,1782.0288,49.21,36.122112
1104,8400,300,1791.3887999999997,49.21,36.311814
1105,8700,300,1786.1688,49.21,36.206028
1106,9000,300,1765.584,49.21,35.788716
1107,9300,300,1775.0016,49.21,35.979714
1108,9600,300,1789.6536,49.21,36.276606
1109,9900,300,1768.3128,49.21,35.844066000000005
1110,1200,200,1775.7576000000001,50.54,35.04789
1111,1500,300,1802.9808000000003,50.54,35.585190000000004
1112,1800,300,1698.8975999999998,50.54,33.53103
1113,2100,300,1707.156,50.54,33.694002000000005
1114,2400,300,1667.9520000000002,50.54,32.920128000000005
1115,2700,300,1722.6432,50.54,33.999696
1116,3000,300,1689.7464,50.54,33.350292
1117,3300,300,1704.3624,50.54,33.638760000000005
1118,3600,300,1695.4488,50.54,33.462936
1119,3900,300,1688.5152,50.54,33.325992
1120,4200,300,1733.9688,50.54,34.223148
1121,4500,300,1712.88,50.54,33.806862
1122,4800,300,1739.088,50.54,34.324236000000006
1123,5100,300,1718.3375999999998,50.54,33.914646000000005
1124,5400,300,1766.4264,50.54,34.863804
1125,5700,300,1729.404,50.54,34.13313
1126,6000,300,1731.0600000000002,50.54,34.165692
1127,6300,300,1748.4624000000001,50.54,34.509240000000005
1128,6600,300,1732.2048,50.54,34.188318
1129,6900,300,1729.9008,50.54,34.142904
1130,7200,300,1745.2584000000002,50.54,34.446006000000004
1131,7500,300,1723.7160000000001,50.54,34.020756
1132,7800,300,1738.5696,50.54,34.313976000000004
1133,8100,300,1745.7047999999998,50.54,34.454808
1134,8400,300,1730.2968,50.54,34.150625999999995
1135,8700,300,1735.3512,50.54,34.250418
1136,9000,300,1741.4928,50.54,34.371648
1137,9300,300,1773.5544000000002,50.54,35.004474
1138,9600,300,1757.1024,50.54,34.679718
1139,9900,300,1737.72,50.54,34.297182
1140,1200,200,1682.3087999999998,51.737,32.435316
1141,1500,300,1699.7544,51.737,32.771682000000006
1142,1800,300,1664.1503999999998,51.737,32.08518
1143,2100,300,1688.3784,51.737,32.552333999999995
1144,2400,300,1720.296,51.737,33.167718
1145,2700,300,1666.9871999999998,51.737,32.139936
1146,3000,300,1732.7016,51.737,33.406776
1147,3300,300,1719.4608,51.737,33.151572
1148,3600,300,1678.8816000000002,51.737,32.369220000000006
1149,3900,300,1728.5903999999998,51.737,33.327612
1150,4200,300,1691.7048,51.737,32.616378000000005
1151,4500,300,1711.6704,51.737,33.001344
1152,4800,300,1717.9992,51.737,33.12333
1153,5100,300,1708.1783999999998,51.737,32.93406
1154,5400,300,1694.4119999999998,51.737,32.66865000000001
1155,5700,300,1707.8184,51.737,32.92704
1156,6000,300,1710.3168000000003,51.737,32.975262
1157,6300,300,1706.5223999999998,51.737,32.902146
1158,6600,300,1718.2872,51.737,33.128892
1159,6900,300,1699.6104,51.737,32.76882
1160,7200,300,1722.1463999999999,51.737,33.203304
1161,7500,300,1721.1743999999999,51.737,33.184566000000004
1162,7800,300,1703.9807999999998,51.737,32.853114000000005
1163,8100,300,1696.4856,51.737,32.708664
1164,8400,300,1714.2192000000002,51.737,33.050430000000006
1165,8700,300,1723.3991999999998,51.737,33.227496
1166,9000,300,1724.3064,51.737,33.245046
1167,9300,300,1731.7944,51.737,33.389388000000004
1168,9600,300,1713.9815999999998,51.737,33.045948
1169,9900,300,1713.9528,51.737,33.045354
1170,1200,200,1658.052,53.2,31.088393999999997
1171,1500,300,1662.9552,53.2,31.180302000000005
1172,1800,300,1666.4184,53.2,31.245318000000005
1173,2100,300,1718.2512,53.2,32.217156
1174,2400,300,1624.2407999999998,53.2,30.45438
1175,2700,300,1686.4992000000002,53.2,31.621806
1176,3000,300,1646.4168,53.2,30.870288
1177,3300,300,1651.9392000000003,53.2,30.973806
1178,3600,300,1655.208,53.2,31.035096000000003
1179,3900,300,1641.168,53.2,30.771846
1180,4200,300,1665.1512,53.2,31.221504000000007
1181,4500,300,1651.6296000000002,53.2,30.96792
1182,4800,300,1680.9479999999999,53.2,31.517748
1183,5100,300,1664.5463999999997,53.2,31.21011
1184,5400,300,1668.3336,53.2,31.281174000000004
1185,5700,300,1682.3519999999999,53.2,31.543992
1186,6000,300,1669.176,53.2,31.296942
1187,6300,300,1672.3007999999998,53.2,31.355477999999998
1188,6600,300,1676.6424,53.2,31.436910000000005
1189,6900,300,1692.5615999999998,53.2,31.735476000000002
1190,7200,300,1680.9912,53.2,31.518449999999998
1191,7500,300,1672.7112,53.2,31.3632
